latitude,longitude,altitude_ft,speed_kts,rcs_m2,electronic_signature,flight_profile,weather,thermal_signature,classification
43.22629744136086,10.577675371399243,36377.402927765885,420.1933506680988,44.819221629957866,IFF_MODE_3C,STABLE_CRUISE,Cloudy,Not_Detected,CIVILIAN
46.85327573933974,8.916860722197619,11151.924119134643,776.8733235110595,37.95896965995226,NO_IFF_RESPONSE,STABLE_CRUISE,Cloudy,Not_Detected,NEUTRAL
50.263038033954054,0.2221852201058816,30495.773483163393,542.1746544403863,43.60470666739013,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
47.689046757298144,23.04127917919715,35843.187134476255,440.064799190498,39.2559557879879,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
47.87572733814858,12.93099707896201,40170.80584001552,474.4592578936246,77.0664208740767,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.06204688830549,7.173783942160135,2018.561371754844,1422.846853339688,4.4679688852879975,NO_IFF_RESPONSE,STABLE_CRUISE,Rainy,Not_Detected,NEUTRAL
46.19948289975926,38.55622791744813,46947.12821386695,1137.9149323128938,0.7996909206323807,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
45.05316541320603,20.966402762667617,36535.78324625854,494.43519874705623,90.6386478649273,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.98356870396416,6.060711192660707,26133.299793779497,1415.8638631847639,6.004908523006532,IFF_MODE_5,STABLE_CRUISE,Clear,Medium,FRIEND
48.57797177821217,17.828978522930147,34145.83570723266,463.2882574268539,69.1946849168875,IFF_MODE_3C,STABLE_CRUISE,Cloudy,Not_Detected,CIVILIAN
49.92110525847211,9.913048628805885,5163.610130040159,1441.3528207955035,3.8274926473099944,IFF_MODE_5,STABLE_CRUISE,Cloudy,Medium,FRIEND
51.71419357295663,24.37860819231841,31307.300710064334,478.2179153140902,34.92237541584913,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
50.01323128016206,8.030086382751662,29201.493162125556,731.9446759776296,2.6521336111665477,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
47.06337881971892,6.639780696973516,6692.301099922389,1157.5574011316853,28.952737022833055,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
49.39995702970162,15.956001835059173,36761.64583175327,407.4571602515673,94.63494439739677,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.72201844884786,38.868278634953235,42060.368936199,1140.6441115466266,1.2297705667244174,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
49.97574385100296,0.7403793710473816,39874.99506077205,468.73001095519675,82.624591930023,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
57.068163118902284,24.148335770103216,28996.467294827653,597.7291492285626,26.17788193290536,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
43.87917509039054,14.774915228287512,38203.420494100916,390.28080530496277,98.74382343184273,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
50.913923193106,14.56698067618767,44846.88236583288,954.25279012667,6.208934156555673,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,SUSPECT
46.348959534260885,6.290994515616413,37535.47860616535,525.9155005250583,79.34654846077756,IFF_MODE_3C,STABLE_CRUISE,Cloudy,Not_Detected,CIVILIAN
46.296043042086765,9.585915640017788,41144.897916977534,445.4148177587874,6.2516284406226585,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,NEUTRAL
45.229320730035546,22.79400276558097,41514.75671494564,520.3311538518636,68.39478541583674,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
54.06955086400768,21.612919215121064,14853.438737681276,1222.9256657585313,35.09275674264391,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
49.219036779415916,1.0165245778391419,37506.74681333014,438.60526896730096,65.50887775712137,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.45237989520642,7.491994623526306,23331.455253878485,789.1389497407401,35.887572349388705,IFF_MODE_5,STABLE_CRUISE,Clear,Medium,FRIEND
43.73506935274336,27.45570547747543,30341.228394905942,426.8334762221447,76.73466732788619,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
52.29847763871528,9.747415560743946,3848.1885845942193,462.01466537810916,19.77056301249925,IFF_MODE_5,STABLE_CRUISE,Cloudy,Not_Detected,FRIEND
50.66038303607109,11.80533003497315,28484.32285857429,1382.4811914860966,11.73782150328082,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
43.47400236933487,22.3094948819518,32660.255580833746,430.22791380966055,78.48683330072934,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
50.82892628855164,29.875424885656702,41731.53476648171,491.76714999154274,34.57451532445319,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
54.58222174685781,23.62538925727332,47260.97134925784,775.7963944107221,13.847362495513947,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
51.38317823557698,9.128855547675027,19620.430045757505,828.042679410403,7.3613564586262,IFF_MODE_5,STABLE_CRUISE,Clear,Medium,FRIEND
52.67880151810485,12.346230971632828,43641.49812342039,1203.4161973067892,24.95095825853474,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
49.9915659626748,12.069688498999255,36784.06632123765,474.9408223084944,51.88424033588953,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.6373986830181,6.935407205135121,21464.919513633617,750.7719239393921,11.844777889366242,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
47.477018926254196,9.055652436834688,24976.58928968986,1033.5819564655421,23.846342414068726,IFF_MODE_5,STABLE_CRUISE,Cloudy,Medium,FRIEND
50.95030076133493,10.933277550861916,52705.014626784476,1006.4945558012953,28.69379624677859,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,NEUTRAL
45.07610726119566,38.46084604200556,53612.96366454306,1129.654545838159,1.6894615471002195,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
50.65551479823191,12.629101914881279,35693.07881007841,378.1607452451698,99.50871470636407,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
50.543174796786104,17.20595604950564,31821.67531643961,465.32709418974764,43.500303406627054,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
47.37514842742187,12.602954947556142,33459.398203375866,527.4922636108076,71.96291863762951,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.03244848714903,9.545452628817696,11960.073522125258,433.0865317116161,13.603899001461793,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
45.32895263977704,37.379502261081505,43612.147928610815,709.6693615362302,1.9683061090149256,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
49.5072371594727,7.019134810412913,38994.718622151646,469.6065987021161,86.09621736003633,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
50.40476287168363,8.99941639172707,39972.81967818014,261.5346075156492,9.026770690188041,NO_IFF_RESPONSE,STABLE_CRUISE,Cloudy,Not_Detected,SUSPECT
47.837895466596095,28.225189676903852,42422.317597787565,516.1552465084204,95.7636708144485,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
50.60123654214097,27.070282330732766,30696.719900168628,491.84984819574663,58.74449379204868,IFF_MODE_3C,STABLE_CRUISE,Rainy,Not_Detected,CIVILIAN
46.93794188708663,8.72710691120194,12613.887475946884,403.60640442656205,23.998125787674986,IFF_MODE_5,STABLE_CRUISE,Clear,Medium,FRIEND
46.87071604163982,6.931626697385095,6644.171386777828,796.6454817862954,39.91187195922082,IFF_MODE_5,STABLE_CRUISE,Cloudy,Not_Detected,FRIEND
43.73063194491002,11.071471738905968,33829.37783823351,460.08798792657063,69.10903977557761,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
44.508393831529084,21.978489800320464,37266.524167448726,495.4474074754945,93.75627035677476,IFF_MODE_3C,STABLE_CRUISE,Cloudy,Not_Detected,CIVILIAN
45.336197478886966,38.455960568058565,36478.72532296518,867.1645407740708,0.5625347828051191,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
45.12274940515409,7.800769859784885,36899.935273390634,445.2959199175921,41.797858464408236,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.107559234122256,20.68114113262115,31398.34161304752,443.8416108689288,59.39179650993688,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
43.78460137432829,26.62546688301058,31322.910941215137,401.85509128613955,64.53159548497948,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
48.931051440911325,28.79272447589426,37928.54380954727,577.2319568184715,73.44697393646621,IFF_MODE_3C,STABLE_CRUISE,Rainy,Not_Detected,CIVILIAN
57.31886112077028,24.33778566229266,21050.611008056618,754.6072739391465,21.551425529195328,NO_IFF_RESPONSE,STABLE_CRUISE,Cloudy,Low,NEUTRAL
47.18311275812747,7.289523224817236,39592.45692050836,689.4465094384909,24.924513290289873,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
46.061182943592996,10.306128278457592,30624.90784197833,325.4700070962689,5.828787833538342,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
45.84831948812064,16.17582467267144,38877.570963389284,472.67512728114997,74.82117563310945,IFF_MODE_3C,STABLE_CRUISE,Cloudy,Not_Detected,CIVILIAN
47.289374098690054,17.88598717157235,30147.24803406088,515.3833034232398,81.03943496343436,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
43.47719300157483,12.943719689992868,29474.512032763923,468.09102893463233,52.77951345651142,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
44.6734354445797,18.180003927373857,38495.5929376562,467.3028428532264,87.25083688316829,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
44.727095310756816,39.02082459164119,51303.67337911203,522.1668192274572,1.0161049848109915,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Rainy,Not_Detected,HOSTILE
46.8178005726792,8.05363418913472,9935.903126340652,683.8737469260914,29.469698462608783,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
49.9264492528516,8.840632233872144,30150.619067395557,673.1888419230434,19.708395117994854,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,SUSPECT
54.51758020486184,22.58836527145123,21881.968847192875,802.6941364512688,4.610807226863771,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
43.45923320808177,8.178365642507563,36916.33281481254,530.4923100616393,66.12557392063412,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.66399323612659,9.56199969607978,13038.45229717812,234.9170626157619,24.781797066256168,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
57.72013052953019,22.08136062176861,52255.436050356635,1039.0126968056845,32.15291175947668,NO_IFF_RESPONSE,STABLE_CRUISE,Cloudy,Not_Detected,SUSPECT
48.44771880178195,12.834298730820674,45686.27249276926,560.7029754724989,25.229720786654255,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
44.35845894757909,35.96397127178671,45122.52699119113,1033.4336043863057,0.8671048417062585,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
44.81435421402136,38.311660552017244,43203.24935401479,1352.3248248394987,1.4680468039157162,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
53.736978981872056,14.249615656700165,47594.974646950184,660.0870489494466,16.382261546129904,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
52.09899542231624,9.620673637014958,12752.023079100272,474.2027808735244,26.679818999152204,IFF_MODE_5,STABLE_CRUISE,Clear,Medium,FRIEND
53.478823364341025,12.582006049456009,2910.2002633614866,970.9027085027664,1.4680461354878227,IFF_MODE_5,STABLE_CRUISE,Cloudy,Not_Detected,FRIEND
54.64474606615139,22.517672928530992,42081.074816084,269.29036515322935,7.009471058170136,IFF_MODE_5,STABLE_CRUISE,Clear,Medium,FRIEND
50.665924406070026,7.201157558668082,31063.80199869321,532.2755366451383,56.0524074407323,IFF_MODE_3C,STABLE_CRUISE,Rainy,Not_Detected,CIVILIAN
46.21912667742564,9.069959713921017,19546.237961853905,433.15739913843066,11.111508308873773,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,SUSPECT
52.454477854275154,12.656802973187478,11089.374454619703,1444.2462944822482,18.223277286555746,IFF_MODE_5,STABLE_CRUISE,Rainy,Medium,FRIEND
50.92993740697306,11.293145299675121,40655.24027286132,777.5567725861828,39.45793221444438,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
46.861596931126655,8.54845628645653,43220.64742873535,622.0759757274764,8.958368709539773,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
44.82340904010107,34.86438560963789,33549.03869407849,849.0115724330598,1.4921001087175907,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
46.49337454095422,23.238145885366944,29766.738333877533,420.4495222905632,52.87797927356253,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
51.75429085535218,19.554787324394063,40667.02422681471,445.56773191886407,50.594775211904704,IFF_MODE_3C,STABLE_CRUISE,Rainy,Not_Detected,CIVILIAN
47.39675651988033,8.166192451321228,4778.361087310634,1169.1764199679901,33.60873062247471,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,NEUTRAL
46.63715871729614,7.612004762963139,5066.673160396477,408.746142055374,29.62645676416629,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
56.41205899001173,20.537681979452504,45501.73851509347,1137.1623513031864,37.3176840049571,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
45.81580922546766,37.21753036234024,47249.953511604195,912.6245113555185,2.3952301424352043,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
57.686213232264905,19.698675014895812,29789.939235690003,490.2276217603962,5.076629549392187,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,SUSPECT
46.329780180425516,35.508626143900315,53649.48741011988,1159.0351915355038,0.7534098155146781,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
44.31624068434364,4.134998219873988,35062.60216258723,419.43060508118015,75.56843711537707,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
45.226278489360965,16.70784627184996,32094.640387348612,431.43039900925595,72.92477047928571,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
56.36981186441344,22.997429446635422,48647.68101888066,518.5097690211942,1.826655552209545,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,SUSPECT
45.84275429347295,23.11051254223709,35398.25916605021,505.71524812648056,51.475728752666,IFF_MODE_3C,STABLE_CRUISE,Cloudy,Medium,CIVILIAN
44.240160293730305,39.0031130356319,32380.02765292192,1077.9671344082265,1.5185993593037093,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
44.257116871429524,34.10179022868406,58742.88411078928,844.8129500929418,1.7742570224905396,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Cloudy,Not_Detected,HOSTILE
44.81089543221657,36.86243740765821,40220.25242684961,705.3404975943632,0.8586292891843212,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
49.59450930759175,9.630221076657275,3395.2542374007608,1225.503975224572,29.228340103941544,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
44.92243771598121,24.492821819646938,32304.59157776337,497.8788384126901,40.61798429517358,IFF_MODE_3C,STABLE_CRUISE,Cloudy,Not_Detected,CIVILIAN
56.881834780058846,20.654325334734242,43713.29260269462,1344.744563901841,11.722718695472318,IFF_MODE_5,STABLE_CRUISE,Cloudy,Medium,FRIEND
46.76277312060896,37.645151180431355,36877.89124808308,764.3603388904047,3.449364130787167,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
50.30422920268789,9.359999326127124,34399.454327808286,470.62797237843773,38.028189672262734,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
49.69374638546477,4.845279795654308,32773.03130420588,469.67678719926283,70.3938662898835,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
44.302980380780426,19.76327838737752,32566.932234666892,552.7950100276365,74.38438576577076,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
42.24345135194586,25.96838353260575,35689.81801556974,420.7865283929182,37.558400148094584,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.97686038156795,6.60381931916466,48382.13945355377,1141.1232279687345,11.086886851644605,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,SUSPECT
46.92834584261784,7.916896697127035,6150.235526823988,411.2457355708391,27.243088768537003,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,SUSPECT
44.00304800134185,10.51583714784342,40347.30688417878,464.95492855692027,54.725535104777656,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
55.65805999572019,20.541468078749332,6034.004846616342,1324.6845946863446,37.647484262983596,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
46.48232451470225,35.86478724937073,43378.61045699717,606.0383394042144,0.05013601599000927,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Rainy,Not_Detected,HOSTILE
43.11647835214912,21.368024785255518,30791.294984859913,410.5921490592864,91.55861913248987,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
51.63145800320035,16.59670305267811,36699.16303361111,491.16159416022714,44.52306187249395,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
52.051492029358386,12.90128895093208,33410.99708372893,1197.1096183726002,0.22530175385070228,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
56.20965275711523,23.788142093761856,52310.33738532101,348.30306338167253,26.05887008096973,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,SUSPECT
42.76664100707141,9.548931549561843,31215.451455769675,455.3307791626326,73.27615616498773,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
44.77975007429608,14.8567295539086,34477.27437184319,473.3903449255053,94.45814790821296,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.50463583875333,9.511157749643719,33267.03644341913,1299.8909964981272,5.929157098425103,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,NEUTRAL
47.00741124093345,9.65110276487347,44383.30382374264,507.43479256591615,31.67831023716805,IFF_MODE_5,STABLE_CRUISE,Clear,Medium,FRIEND
52.428357839182304,13.599174553976514,11405.350585059996,592.8650723239198,32.6811857880771,IFF_MODE_5,STABLE_CRUISE,Clear,Low,FRIEND
47.8709649817717,11.988890944020808,41261.04219322641,512.3814293291848,51.060901823213754,IFF_MODE_3C,STABLE_CRUISE,Cloudy,Not_Detected,CIVILIAN
56.563670721362975,21.729245769231074,22220.299374446568,479.3913178324842,26.198605975261266,IFF_MODE_5,STABLE_CRUISE,Clear,Medium,FRIEND
42.09075115755963,15.0988056254832,41819.253206250534,500.77357609190165,68.1282533569206,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.98694499260595,9.28655949698679,34068.177037947426,1238.0223231531613,16.699120672954052,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,SUSPECT
45.6885924371494,29.079476787782998,33654.27592424196,533.6752806561115,43.28939803237647,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.57543400468912,11.210170302256605,38431.6837475012,513.6927310599656,38.01159824295569,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.09949468019509,9.198561393215577,38643.77008321239,1214.1118832848153,15.915071453048194,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Medium,NEUTRAL
45.560347956746135,16.29720901031083,42152.4014953326,433.9438929336488,86.13832605629287,IFF_MODE_3C,STABLE_CRUISE,Rainy,Not_Detected,CIVILIAN
46.68067552848275,4.856768800358666,39324.198961493224,522.7739380537331,78.47346638663001,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
51.788133569336,10.495411026167705,30048.81163733748,1352.5441718068146,6.556956981906565,IFF_MODE_5,STABLE_CRUISE,Clear,Medium,FRIEND
44.84887112321682,38.64844826673943,37291.91587271364,707.0655557107541,3.811671503239435,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
49.9142677385049,23.67655329198819,37296.41902151666,465.2257278794522,73.56695582024463,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
46.85571796421797,27.31264777829745,35000.87370335747,532.9878721521718,79.68597891503642,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
50.91661916625286,6.6594739928157365,39131.78707095097,511.1301645276182,30.73124525401817,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
47.63432118158968,1.1355429759759361,38100.99858991453,552.6817319144708,96.11343119599445,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
45.74224086093572,33.87081705552413,30361.357255438936,942.3122792716555,0.04052595697213484,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
54.61214209450397,19.5694589826309,18878.95866444796,1261.9739113529617,16.195585144854594,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,SUSPECT
46.59102684526098,9.869553610775721,33431.714393218805,962.26134919372,6.0688693696930915,IFF_MODE_5,STABLE_CRUISE,Cloudy,Not_Detected,FRIEND
50.543621430817524,8.123171772205863,27682.76670523756,528.9038170055853,9.940091996370272,NO_IFF_RESPONSE,STABLE_CRUISE,Cloudy,Not_Detected,SUSPECT
46.192273687765756,37.47702191856172,43662.723621802004,629.4227212168707,1.5801025814426826,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
46.33878702651235,36.37879871422412,57738.610418792734,662.8823469803091,1.250375784509488,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
45.20290606215144,36.3882756088548,40498.77930827811,1204.1148196814215,2.4237379811669824,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Clear,High,HOSTILE
50.147336926771054,9.358258128733583,15336.147514852455,1076.6583641477914,36.41467040019453,NO_IFF_RESPONSE,STABLE_CRUISE,Clear,Low,SUSPECT
50.39876556991328,20.805503733875984,31069.505672735024,418.766177383472,68.66669213561138,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
44.94558789052569,36.197573862725605,60853.16744622693,498.91140801506197,1.7070304930821216,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,Cloudy,Not_Detected,HOSTILE
42.27040052484177,4.668687171752123,33940.01921556871,434.2264980680887,77.35597619011648,IFF_MODE_3C,STABLE_CRUISE,Clear,Medium,CIVILIAN
