latitude,longitude,altitude_ft,speed_kts,rcs_m2,electronic_signature,flight_profile,classification
50.48436764742612,14.667415779755913,28025.242557709043,1153.8601351539846,7.5358255529233755,IFF_MODE_5,STABLE_CRUISE,FRIEND
57.93078410322276,22.8219061217453,23326.02016972428,1230.4857426906624,1.643858254311107,NO_IFF_RESPONSE,STABLE_CRUISE,ASSUMED FRIEND
46.82065548054891,8.963194457220881,10727.53639238242,346.3127777769374,36.770701474141084,IFF_MODE_3C,AGGRESSIVE_MANEUVERS,SUSPECT
47.06131694552655,10.088335813505335,18203.63482793835,880.5917909180367,6.254788415525405,IFF_MODE_3C,STABLE_CRUISE,ASSUMED FRIEND
46.94756786728243,5.906275631496709,41184.99686623984,549.1842822023314,67.27145633337645,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
56.06954353979381,18.416463397443376,15082.181939796505,1286.4255746469014,24.22338745159382,UNKNOWN_EMISSION,STABLE_CRUISE,ASSUMED FRIEND
42.89806077884524,7.4508922987015955,38017.5403196953,487.0135960049864,65.85069124019932,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
56.49279161981023,24.899897580421314,18110.955340772227,1107.3444069650727,15.138090607982242,UNKNOWN_EMISSION,AGGRESSIVE_MANEUVERS,ASSUMED FRIEND
47.084504066222735,10.39959813767603,16512.884085961785,1452.8862924483642,6.5753623518127915,NO_IFF_RESPONSE,STABLE_CRUISE,SUSPECT
49.872528568274845,10.269845362763729,30808.52326502552,528.0145174706746,56.63954763181503,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
46.51287169650309,8.217474874860832,51911.4873109197,825.8660969069421,29.931598291263704,IFF_MODE_3C,AGGRESSIVE_MANEUVERS,UNKNOWN
43.65534508604965,21.187126945521506,36659.092208641596,515.0878328331343,71.71450035739156,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
57.8261133597673,22.737088590786644,5396.172934361645,954.6853247330264,26.415601076988782,IFF_MODE_3C,AGGRESSIVE_MANEUVERS,SUSPECT
49.31681452463486,23.05596552446404,39470.880565464,418.4953276405376,31.306071978521317,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
56.48949080550992,24.662581305385093,5747.7460282535685,806.7966394944754,5.909159030806847,UNKNOWN_EMISSION,STABLE_CRUISE,SUSPECT
50.55026028698055,10.680225235712811,30064.91675059451,695.4796388159795,10.34841561245013,IFF_MODE_5,STABLE_CRUISE,FRIEND
49.137153344969065,11.066415588398122,32362.80519062576,481.5994606887355,5.060091109376039,IFF_MODE_5,STABLE_CRUISE,FRIEND
54.27567610944965,23.325508859590684,41760.59879073091,940.2445835431344,22.44949611211925,UNKNOWN_EMISSION,AGGRESSIVE_MANEUVERS,ASSUMED FRIEND
51.36410833142715,20.97271349150066,31210.88408444358,546.6415826924335,84.97319752774327,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
50.318411597938464,5.900578960266058,31839.27044699662,488.3781266888361,90.72764436439692,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
49.00879580025061,13.701158661363682,28044.63584264811,1165.264367091669,11.555656939559485,IFF_MODE_5,STABLE_CRUISE,FRIEND
53.74334747028773,11.279837915193687,1708.2093132248947,1094.226026279649,7.409381513640705,IFF_MODE_3C,STABLE_CRUISE,NEUTRAL
46.75597823918789,36.636514506171814,48314.58144036531,1282.8981828252388,2.9628054876064076,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,HOSTILE
48.7216480096797,13.282005654043761,51831.801820541485,1326.5137919652761,28.307816836497786,NO_IFF_RESPONSE,STABLE_CRUISE,ASSUMED FRIEND
44.008476864353675,35.06866305679538,32022.004702558374,721.2744709182041,1.51489154711866,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,HOSTILE
46.29906867199442,8.60906291460054,41908.024108638885,527.8782117465538,49.18007055109526,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
46.23866151538701,38.97174884818503,42824.99443088478,1186.2590151605693,3.8111479017702132,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,HOSTILE
46.48622087278973,14.746051095105567,31557.198525485208,482.8287854622778,86.27109052065549,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
50.611425890308396,14.893563348960662,29496.99536309489,1014.6865906949066,13.958650459456429,IFF_MODE_5,STABLE_CRUISE,FRIEND
46.81276080922696,10.452573184910083,39541.33149312076,434.46170034166056,90.88268210455641,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
55.57662465828536,18.543101657341836,30115.916684822725,646.1613982064662,1.9512503801579733,UNKNOWN_EMISSION,STABLE_CRUISE,UNKNOWN
49.29275168367025,13.489622114757791,26485.371953157897,660.8047750093319,2.9804334879428733,IFF_MODE_5,STABLE_CRUISE,FRIEND
51.18347712303546,10.031928346111792,28128.84723101837,569.5221798130723,2.1671917773864227,IFF_MODE_5,STABLE_CRUISE,FRIEND
52.212460034915,11.547500583648034,38917.365282828796,812.8327260857443,27.539971918846824,UNKNOWN_EMISSION,AGGRESSIVE_MANEUVERS,UNKNOWN
46.895902372771864,8.034721556710949,38585.62388008587,475.2205450365342,68.08379911502671,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
46.603546632317666,8.484935804314839,26482.362118671073,1269.5525112387413,24.334011132297842,UNKNOWN_EMISSION,STABLE_CRUISE,SUSPECT
48.759704643529425,11.079742236096251,43579.68700414334,617.6420625365994,7.930953681204569,IFF_MODE_5,STABLE_CRUISE,FRIEND
48.643381787311796,11.137458930263158,19182.593080821985,1335.6222994465813,32.17656176039986,IFF_MODE_3C,STABLE_CRUISE,UNKNOWN
57.57646195980406,19.97461624825106,12976.085218503847,989.9195987740303,32.72077971245336,IFF_MODE_3C,AGGRESSIVE_MANEUVERS,UNKNOWN
49.0574915491849,8.397067093124816,8583.37228821373,945.3995910012067,7.100972665621248,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,SUSPECT
43.40311851669093,16.13696536195387,30664.414727785475,417.83723745430837,94.95569576208446,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
51.821762421768156,12.609344582979134,25190.747925728123,556.0533882165087,12.28301229975928,IFF_MODE_5,STABLE_CRUISE,FRIEND
46.640187352125054,9.742598330399023,7253.447348664681,1147.6031082783309,9.844501201253705,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,SUSPECT
46.74198676833995,7.426436457262333,51985.223402035626,268.5185355052206,16.81814973268204,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,SUSPECT
52.49621452919723,11.506898839504977,40748.53399517799,1172.6893708485468,8.212887218797453,IFF_MODE_5,STABLE_CRUISE,FRIEND
49.08225091858284,8.596371236864957,42378.77094532391,1164.8099735822248,31.406575985837108,UNKNOWN_EMISSION,AGGRESSIVE_MANEUVERS,SUSPECT
49.2883141832028,12.802704366609992,41481.93969765535,835.3376202194103,6.741320015914532,IFF_MODE_5,STABLE_CRUISE,FRIEND
56.041132789414675,21.681296750064796,53328.44345659651,945.5914814537858,21.08289628013887,UNKNOWN_EMISSION,STABLE_CRUISE,ASSUMED FRIEND
50.382818747623396,11.427928514330144,4055.57389025197,608.4822347162756,37.17789606672941,IFF_MODE_3C,STABLE_CRUISE,ASSUMED FRIEND
49.731527752086976,9.297378060514433,40162.56202527421,412.01295620673346,85.21096383497687,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
45.07751137822589,27.709892954840484,35855.363163965805,549.3885190885736,88.85971937341859,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
55.25287474972836,19.33420972447935,18441.43512735896,1214.6655947231793,10.003679519488829,NO_IFF_RESPONSE,STABLE_CRUISE,ASSUMED FRIEND
48.46759176514048,21.64288283538012,38705.78799104245,425.33526640106976,71.53463876416433,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
46.50438534164239,8.005788700801606,38816.14714960072,1109.34044196405,6.0101194433569844,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,SUSPECT
47.69160114013337,28.716633496333596,41373.67091494605,460.2504930673343,83.17245905157658,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
51.29529275317088,24.50769360803089,41652.19818846233,463.53392178273333,88.53747376138831,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
44.69477875002252,33.00756484887429,45763.88964276063,568.7135517470776,1.808003146311678,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,HOSTILE
53.18904567129207,14.965231494349329,38538.331030677364,839.9390352179164,12.96695133037431,IFF_MODE_5,STABLE_CRUISE,FRIEND
46.6562447725114,9.921072049051146,27518.595534450338,405.79491204280475,23.001564245655654,NO_IFF_RESPONSE,AGGRESSIVE_MANEUVERS,NEUTRAL
44.60009330217464,3.261495296267171,32354.616872468767,535.3072284386087,31.25461475776029,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
44.46674083787184,36.01644656556175,35516.15902442673,896.7236695969607,2.481461197483143,HOSTILE_JAMMING,AGGRESSIVE_MANEUVERS,HOSTILE
50.768205651411414,12.601136436670114,30024.722115855828,825.6918743078076,1.3450896055631245,IFF_MODE_5,STABLE_CRUISE,FRIEND
42.36562742114113,22.72262974109228,36679.91133201819,520.7432524322453,35.62976526826388,IFF_MODE_3C,STABLE_CRUISE,CIVILIAN
